0,0
0.004564695,0
0.009129389,0
0.013391708,-0.000725
0.017654026,-0.00145
0.021916345,-0.002175
0.026178664,-0.0029
0.030138607,-0.00435
0.034374294,-0.005138853
0.038360868,-0.006525
0.042623187,-0.00725
0.046623218,-0.008603881
0.050706193,-0.00975889
0.054789167,-0.010913899
0.058765334,-0.012325
0.062725276,-0.013775
0.066610467,-0.015404231
0.07047963,-0.017071893
0.074348792,-0.018739554
0.078217955,-0.020407216
0.081873306,-0.02258753
0.085314844,-0.025280496
0.088932996,-0.02755
0.092411733,-0.030153776
0.095853272,-0.032846743
0.09929481,-0.035539709
0.102522537,-0.038745328
0.105750263,-0.041950946
0.10897799,-0.045156565
0.11169,-0.048574337
0.114401067,-0.051992498
0.117628793,-0.055198117
0.120340332,-0.058616083
0.12305187,-0.062034049
0.125247221,-0.065664363
0.12775,-0.069168208
0.13015411,-0.072712644
0.132349461,-0.076342957
0.134544811,-0.079973271
0.136740162,-0.083603585
0.138935512,-0.087233899
0.141130863,-0.090864213
0.14308,-0.094595814
0.14454,-0.098528633
0.146168351,-0.102392198
0.147847513,-0.106234859
0.14892,-0.110327093
0.14965,-0.114560218
0.15038,-0.118793342
0.15038,-0.123326772
0.15111,-0.127559897
0.15111,-0.132093326
0.15184,-0.136326451
0.15184,-0.14085988
0.15184,-0.14539331
0.15184,-0.149926739
0.15184,-0.154460169
0.15184,-0.158993599
0.15184,-0.163527028
0.15184,-0.168060458
0.15111,-0.172293582
0.15038,-0.176526707
0.14965,-0.180759832
0.14892,-0.184992956
0.14819,-0.189226081
0.14746,-0.193459206
0.146,-0.197392026
0.14454,-0.201324845
0.14308,-0.205257665
0.14162,-0.209190485
0.14016,-0.213123305
0.138499844,-0.216973785
0.136820681,-0.220816447
0.13505,-0.22462146
0.132946168,-0.228289422
0.131267005,-0.232132084
0.128555467,-0.23555005
0.126360116,-0.239180364
0.124680954,-0.243023026
0.12191,-0.24641655
0.118741688,-0.249646611
0.115513962,-0.25285223
0.112802423,-0.256270196
0.109574697,-0.259475815
0.106863158,-0.262893781
0.103635432,-0.2660994
0.100923893,-0.269517366
0.097696167,-0.272722985
0.094289683,-0.2755
0.09081309,-0.278108918
0.087371551,-0.280801884
0.083930013,-0.28349485
0.080488474,-0.286187817
0.077046936,-0.288880783
0.073391585,-0.291061097
0.069896218,-0.293625
0.066080884,-0.295421725
0.062278709,-0.29725
0.058342559,-0.298757048
0.054661199,-0.300875
0.050701256,-0.302325
0.046741314,-0.303775
0.042865908,-0.305427694
0.038996746,-0.307095355
0.034913771,-0.308250364
0.030901542,-0.309575
0.0269416,-0.311025
0.022679281,-0.31175
0.018416962,-0.312475
0.014154644,-0.3132
0.009774487,-0.313642462
0.005327631,-0.313925
0.000762936,-0.313925
-0.003801759,-0.313925
-0.008366453,-0.313925
-0.012931148,-0.313925
-0.017495842,-0.313925
-0.022060537,-0.313925
-0.026322856,-0.3132
-0.03088755,-0.3132
-0.035452245,-0.3132
-0.039714563,-0.312475
-0.043976882,-0.31175
-0.048541577,-0.31175
-0.052803895,-0.311025
-0.05736859,-0.311025
-0.061630908,-0.3103
-0.065836632,-0.309439304
-0.06985317,-0.308125
-0.074115489,-0.3074
-0.078377807,-0.306675
-0.082640126,-0.30595
-0.086902444,-0.305225
-0.091164763,-0.3045
-0.095427082,-0.303775
-0.0996894,-0.30305
-0.103951719,-0.302325
-0.108214038,-0.3016
-0.112476356,-0.300875
-0.116970449,-0.300705719
-0.12130337,-0.30015
-0.125565688,-0.299425
-0.129828007,-0.2987
-0.134090326,-0.297975
-0.138352644,-0.29725
-0.142614963,-0.296525
-0.146620332,-0.295183917
-0.150837224,-0.29435
-0.155099543,-0.293625
-0.15929688,-0.292744195
-0.163379855,-0.291589185
-0.167584123,-0.290725
-0.171759616,-0.28979182
-0.175806385,-0.28855
-0.180068703,-0.287825
-0.184028646,-0.286375
-0.188290965,-0.28565
-0.192250907,-0.2842
-0.196513226,-0.283475
-0.200768063,-0.282732061
-0.204851038,-0.281577052
-0.208997806,-0.280575
-0.213260125,-0.27985
-0.217522444,-0.279125
-0.22161056,-0.27798232
-0.225744705,-0.27695
-0.22977651,-0.275672302
-0.233859484,-0.274517293
-0.237926909,-0.273325
-0.242189228,-0.2726
-0.246451546,-0.271875
-0.250411489,-0.270425
-0.254673808,-0.2697
-0.258936127,-0.268975
-0.263081743,-0.267970186
-0.267158388,-0.2668
-0.271420707,-0.266075
-0.275544479,-0.265017812
-0.279642968,-0.2639
-0.283905287,-0.263175
-0.288167605,-0.26245
-0.292429924,-0.261725
-0.296600789,-0.260780723
-0.300683764,-0.259625714
-0.304914504,-0.258825
-0.309063525,-0.257828348
-0.313136766,-0.25665
-0.317229474,-0.25551833
-0.321359027,-0.254475
-0.325621346,-0.25375
-0.32969221,-0.252565955
-0.333843607,-0.251575
-0.33780355,-0.250125
-0.342065868,-0.2494
-0.346328187,-0.248675
-0.350534708,-0.247816215
-0.354852824,-0.247225
-0.358914469,-0.246018849
-0.363211256,-0.245376492
-0.367337405,-0.244325
